,dim_1,dim_2,label
25497,1572.0204557345614,83.52277331780651,0
25498,-292.2118185361679,295.50851102393597,4
25499,987.4492873341821,-1.5314076197030595,6
25500,99.7588099384758,1098.706956532852,7
25501,568.8987487325393,1079.644430572282,9
25502,-288.0385715081807,425.1507762031672,9
25503,300.1324162391211,790.0987017805473,4
25504,-652.8007226285363,10.932879908091495,1
25505,212.5236533393321,-47.4354351279516,6
25506,-354.89182549561605,787.9786443944848,7
25507,59.821822036309044,-158.40907842502128,2
25508,-660.054866289948,-37.75662653784177,5
25509,105.69787284515824,-90.9433335666936,3
25510,-118.53783703909595,-929.5132085079666,2
25511,-307.4748139721589,911.4183550440198,7
25512,614.2613392510592,-205.57826605859748,0
25513,-585.3176512995558,-92.06355400054214,1
25514,503.9346159801915,-69.30180301574575,8
25515,66.35064062211094,1007.991929863087,9
25516,-404.7991169837262,-519.1185074616034,2
25517,551.7961497591688,-519.4654214741976,2
25518,711.047678296775,-350.0999206478016,0
25519,509.50017810996343,-468.8638785650573,2
25520,117.62317146539638,-224.66646187977167,6
25521,801.337253738005,105.00396344999582,5
25522,-615.2223587413296,642.5043001265759,7
25523,261.0638375706276,-307.5829458029722,3
25524,-972.3016652764788,-503.54505306599407,1
25525,-422.5728573074033,637.071417666126,7
25526,-153.03504463525772,-763.7761416159523,2
25527,721.8566800576549,-259.1385814722939,8
25528,-58.01219211755919,121.10615655184834,9
25529,1793.986334389711,-129.02925882870136,0
25530,-124.50699002737824,-158.51109854710185,2
25531,-1014.5909279463561,-467.75795670351386,1
25532,-45.177222996829904,990.7891406818745,9
25533,-315.59573015600864,-1034.733259733266,2
25534,-240.00948198944195,636.0504556298504,4
25535,531.4308516790475,-1271.518501198527,3
25536,466.49945167788314,-1130.0290060427426,3
25537,-986.4623591657426,-301.8774671352712,1
25538,-19.874540258825213,-452.32162582619253,3
25539,714.7805072300899,-503.793176900247,5
25540,-977.704913948072,-268.3115658654533,1
25541,179.69292646154364,256.89028625192805,6
25542,713.5392587812504,-290.2068823599376,0
25543,-524.6083657111282,715.3227990945544,7
25544,-563.8484190593933,-197.4743647977001,8
25545,-93.42985604391976,-395.3131344301702,8
25546,-21.854627188959554,-130.02000094843692,8
25547,1133.8141960009618,-99.4650947248342,0
25548,-223.6459896985372,-706.4820419336716,2
25549,-962.1033839305733,-291.18880804509814,1
25550,-69.48311901407457,541.3877679650096,4
25551,444.49545773500597,-458.19631139057407,2
25552,-355.08809451124677,-681.1815092231801,3
25553,-96.85017975146476,-813.7073265758082,3
25554,-538.6192844009197,732.1025527710627,7
25555,-345.6498214429832,652.6368140475851,4
25556,105.47288620907374,-97.76740125555047,8
25557,391.6498208986092,-720.0903823204941,5
25558,521.1228215222517,724.3710871334553,4
25559,330.82567723333796,220.17757474291346,6
25560,-22.856766246428844,-324.9756519144915,5
25561,-389.34320064884986,885.2481792053038,7
25562,-724.1661372259952,292.3357150181316,9
25563,47.71651263229152,-203.94617116215082,8
25564,-354.98110692498256,-851.310952486753,2
25565,-593.9267264219479,529.4031576000192,9
25566,392.36289884792933,-437.755621495517,5
25567,1027.6222597758367,-163.40394894702655,0
25568,-538.9206823588812,1.1446590250954178,8
25569,-997.528933698102,-529.7088074436786,1
25570,34.58399876502413,-107.80907178938227,2
25571,55.52311507721362,-461.39032304810246,2
25572,168.1638304052599,53.03535640225466,6
25573,270.85751454513536,-737.259519861352,3
25574,-147.0239076707053,-144.4704894109747,2
25575,-42.57132454196476,907.193400875485,4
25576,179.28144905428138,-161.80582035428498,0
25577,778.059517384263,-872.2039302771828,5
25578,-846.7450772411098,275.68013633090516,7
25579,505.4083612510569,339.06026176277214,6
25580,225.20067785304155,147.42025256709036,5
25581,-492.7045051009786,707.3648473954554,7
25582,-295.74905858227544,-416.69134472131066,8
25583,285.59357820378506,-379.6222513001945,8
25584,627.8267513592574,-39.325169968541196,0
25585,-754.5705642700758,407.11108872332034,9
25586,6.385824898250923,-340.23351494978385,3
25587,-497.3732189324637,-543.4976167590459,8
25588,-59.44301242690236,-387.96741329316797,5
25589,-589.8547388022042,402.723955157347,9
25590,-75.25892081388146,69.07424080697491,3
25591,19.864187120121425,-236.50331971385634,2
25592,-587.0341669042791,-396.426076292432,8
25593,43.78361852026602,67.0378596394708,6
25594,-278.13156304548914,940.535501306039,7
25595,-977.8251353815145,-385.60403499014615,1
25596,-404.7847826237617,-482.86812888034973,1
25597,-294.41333794351385,959.4594857313122,7
25598,-347.7577460475343,-25.995507941200916,5
25599,309.8230416730823,212.0402983164188,6
25600,-851.7834597871121,-121.56205987566717,1
25601,185.79462338176515,-1007.5988032299946,3
25602,-89.74746349357432,800.466491858879,4
25603,619.7312534136593,-805.4669839254066,5
25604,-275.06605173746357,281.13685529872134,4
25605,40.07351093756908,988.3945820285537,4
25606,-987.7416299880155,-326.8233527670364,1
25607,395.0916448053291,-259.57810623564797,8
25608,111.62934763109047,-484.4335024537371,6
25609,26.471306855501687,-515.201058347891,2
25610,-157.32196959990094,638.2060608142473,7
25611,383.40431994955287,41.39194869973399,6
25612,-347.3710234329789,453.727288305474,4
25613,-695.1077047795333,295.3239255193409,4
25614,465.81592664936016,-248.47273026426961,6
25615,-170.05564133987835,781.2440230578112,7
25616,542.554147565727,731.8007113225602,4
25617,78.85741311586767,-568.5408567050929,2
25618,-142.3071658765186,-837.8513861320006,2
25619,434.32401011801034,-1115.4390158170208,3
25620,51.228092072236784,208.11976115278452,8
25621,110.08652910361852,839.3600980203332,4
25622,-653.865766625213,19.007028650529602,5
25623,312.6278736466071,-668.1574590241584,5
25624,-252.25054448344,78.59193816034029,9
25625,-449.81265509782224,917.2917376152426,9
25626,1299.7403919085598,-512.3442796215261,0
25627,6.563624821068729,-674.3288008647552,2
25628,-903.7656911638819,-266.0654982994219,1
25629,2041.0619265320147,8.88422539124077,0
25630,-95.21056943784572,-245.9450135603288,3
25631,-34.86535414753387,-593.3859482579551,3
25632,103.56456288946785,-117.36623027635103,2
25633,-97.23566326147579,728.6812442205298,9
25634,380.07819702615876,524.9197144409897,9
25635,-609.2072879662182,427.40167679477327,4
25636,92.25866040857036,319.91780123220616,6
25637,-273.02676826944133,917.0256764890725,9
25638,388.70371442472015,418.9362429093785,6
25639,-294.40450882123287,704.5358742223948,7
25640,750.4387282931484,658.7020525483742,9
25641,70.1994881100881,-821.0411502200479,3
25642,-224.8458741988771,907.6892549084521,7
25643,16.58297950630108,1065.6849878585263,9
25644,700.5945530908698,327.04672274303533,4
25645,170.06366130472216,-643.2564943271086,3
25646,200.71952316904125,-58.66741848146747,6
25647,317.7820876678775,-674.188591621445,8
25648,-471.85543471415383,563.1200083581089,9
25649,-156.40563963041723,948.5113305108551,7
25650,1013.1740327567225,-17.223134349353288,0
25651,-948.057322486615,-413.10797105802726,1
25652,43.76080339644101,668.4138552465956,9
25653,-104.61186563045847,872.2223701429816,4
25654,333.11803855494077,-20.159862257181842,5
25655,5.083790020501409,953.8025857970415,9
25656,-398.4260249679366,568.7239775141283,4
25657,62.44699351673584,-537.0429217063248,8
25658,444.67505553315914,-94.57112796373303,2
25659,253.46677203403354,-465.54117479302687,5
25660,91.94137948747752,883.8622974478383,4
25661,-15.421130055826191,-590.5081871102501,8
25662,203.63130114866973,548.6630297888677,4
25663,939.4307969677811,-420.08638515936485,2
25664,467.0746707135579,1144.4091632060722,9
25665,645.566610529332,140.20289299590837,6
25666,-931.3359831201634,-394.8692330082712,1
25667,-408.76375993455764,922.1996313775768,9
25668,-110.66454321990794,722.1541532325555,4
25669,724.3038333436529,-786.9763886690175,5
25670,-254.6101056866184,345.5016293552451,4
25671,485.756730390392,-1058.9505899403523,3
25672,-599.637699962521,-142.50651420264992,2
25673,346.0998391980207,256.36991277414586,6
25674,89.13332553743918,-19.566272731959323,8
25675,148.86144953208122,-541.6306218420186,5
25676,541.5165067486053,115.60755207521414,0
25677,684.008212517808,-353.8474463332535,2
25678,-42.4713489446025,-80.50162483835524,5
25679,573.2345026979591,-800.1129925427658,5
25680,268.76358573659667,-483.7483016413001,6
25681,-498.8132430019001,813.5972886981876,7
25682,180.72196209858618,671.0944691147688,4
25683,-59.061153508233886,-662.4053390632014,2
25684,-128.7695655387974,-49.32758764295433,6
25685,492.64932733539257,-924.7167257716334,3
25686,-322.902472938905,61.60616870214225,8
25687,-1013.7069264318277,-532.0688771187995,1
25688,76.18981347856611,-31.020438661414477,3
25689,599.6667752339587,-1201.193894078885,3
25690,1239.1382977790252,-738.1210044150324,0
25691,527.0145375903571,74.29081112059224,2
25692,34.75804358095529,-171.4049792022757,8
25693,-641.2997745256229,604.2567513908631,7
25694,1047.060338744171,-309.2949665862397,0
25695,681.4280443662826,-1188.781601366629,3
25696,-904.8223339988242,-337.1983117685344,1
25697,-998.7964819351604,-317.25473473356647,1
25698,-627.0014233820026,325.859593580138,9
25699,-99.64908051365887,893.935815679996,9
25700,-99.58096486003905,-1206.2035799355983,2
25701,1826.8589227653267,-18.993589796622068,0
25702,-738.9178978357476,-144.994597680066,1
25703,-979.943792365368,-411.93757547461985,1
25704,-774.2904183539594,-11.857805085452478,1
25705,-494.148365363022,762.9498543741034,7
25706,106.9227198930197,544.1548047561831,9
25707,1499.935586251855,-381.2710082739843,0
25708,88.31372213677831,-512.5165800147703,3
25709,-63.10396118745857,-489.4755668973478,8
25710,157.66116336665542,220.04238786031797,8
25711,702.432823868406,-931.6508437512729,5
25712,-335.2957414666652,656.6025255123761,9
25713,399.7039647937827,354.3606621665963,6
25714,507.43672750968926,-386.21966975841343,0
25715,193.07371442435442,-392.3124434889475,8
25716,-365.07453311938497,354.386602358246,7
25717,500.89935251296595,-325.4606987224403,2
25718,482.59752846081847,-310.1804514858635,2
25719,-917.5588363906086,-482.37117054566124,1
25720,760.4775241199748,-536.8374838583326,5
25721,418.146504212635,-1096.2185087143646,3
25722,67.29564067365342,875.96029815559,4
25723,858.4128196030331,-682.1466049777629,5
25724,-444.98329675552253,-20.568770050979154,1
25725,953.2225930888184,-407.2767152878103,0
25726,190.5822524706629,247.40988024460395,5
25727,-108.72817019891716,768.893963076634,7
25728,162.28418374001276,-643.752309669253,3
25729,1464.0356870991372,-100.93140263142918,0
25730,342.33234085762996,130.1843455018994,6
25731,67.0800616949917,-414.70576348486156,8
25732,-379.26367014959703,-324.56216318106254,2
25733,-242.64466331976567,789.1802433058937,7
25734,-777.6571465053335,-52.547850950295,1
25735,123.74229681933124,-52.69385537755057,2
25736,251.63964993583588,-395.63426545644757,8
25737,-422.9271921257811,589.7349271233333,4
25738,-334.8311646398441,329.81347616416684,5
25739,-430.87794306497625,678.5019426986493,4
25740,-368.88526816552724,-56.58043524548137,3
25741,27.910121454781603,-442.0069183680829,8
25742,127.12488833478638,-97.28949437865852,6
25743,1556.2399719616424,-283.76723045308063,0
25744,-866.4335085202474,-599.0404374378382,1
25745,-906.0501444000203,-728.0074641850733,1
25746,-402.16294979670766,-74.55509545107071,3
25747,1090.0947344552249,-556.6475200898491,5
25748,-798.6241739785121,-80.25114139619883,7
25749,-897.9569152011604,-711.710727964493,1
25750,665.6712146646623,-224.8900025232036,0
25751,-971.0821911615291,-547.2571304127933,1
25752,166.4142454495727,-233.45592093084466,2
25753,533.9650183439977,158.30527932749848,6
25754,921.1735846660905,-75.25651493106423,0
25755,1546.121597673835,-231.61645048532299,0
25756,-372.87573490727294,358.18377762151187,7
25757,1460.360299301233,-749.7068666907853,0
25758,-834.0438983039139,-691.309467723126,1
25759,-636.869248222171,312.5176318428211,4
25760,241.699457462983,673.8130709095333,4
25761,-590.8853582477678,592.2115256284676,9
25762,-301.00619314926416,-412.61400886283553,5
25763,298.55961306399774,-445.4313183762536,8
25764,-979.9376185458666,-568.1862770666887,1
25765,544.8908684092521,-850.5374196114074,5
25766,-653.9136297606684,-339.2414310045284,8
25767,-859.0913087380923,-665.1447027246819,1
25768,-434.9210404381975,-450.41304556909273,3
25769,52.1116565130031,47.48767947804237,6
25770,253.73551944945007,119.2462003958573,6
25771,247.9521359517701,142.82757073052056,6
25772,-454.0144400133868,497.5371122051374,4
25773,1062.4330676887228,55.5581816545717,0
25774,-853.3746060801814,-98.0219311241575,1
25775,-262.007306629957,996.070325412092,7
25776,-289.2892446075942,-106.73542609660441,8
25777,-16.954620958440564,-159.96675255869778,6
25778,165.97206020779143,182.83235137436685,5
25779,-938.3173245404173,-529.3105659647498,1
25780,2.562867694915483,330.73446604926227,2
25781,-872.2485007863971,-782.4614913225913,1
25782,453.103765170058,1226.895497568304,7
25783,166.1076722332753,-34.89429354014395,0
25784,73.4006995709509,870.6267869651587,4
25785,-703.0470371412015,-106.04853393835852,1
25786,-783.342018689381,-49.4510012108642,1
25787,-5.28268102013772,-206.9768463248807,2
25788,-478.4508354230186,524.3952120445551,7
25789,45.53843035383615,-803.5340707174446,3
25790,-546.6075504376623,578.9266228519823,4
25791,-315.51468747420677,648.6721113691185,4
25792,200.57928072012757,895.3861365768201,7
25793,110.49900818475513,-124.07911597810903,5
25794,-937.7625723525596,-410.78955009255236,1
25795,70.84599776435874,30.07616757288787,6
25796,-31.106479379893987,62.93929599469608,8
25797,-145.69233249998086,810.2754812298814,7
25798,-0.04670513306308863,-641.351032056568,6
25799,-756.591578197135,115.80466898898564,8
25800,-234.75025199725903,-498.4238385477066,1
25801,-584.1683611311172,513.4965036649278,9
25802,-501.56510733692886,-206.77273419061984,3
25803,596.7589005673564,52.81625271040582,0
25804,44.07890223684792,-923.4009982365965,2
25805,-747.8432231291805,-312.086302126964,1
25806,555.3557485410947,908.1576468257388,7
25807,266.2606950112834,-48.33325228095351,2
25808,-607.9822481237562,583.1509672394196,7
25809,-171.21471264083044,-537.2220453002542,3
25810,134.72359476742594,827.773786809693,9
25811,-317.88784046253335,694.4382583918581,4
25812,-769.2884792356476,-237.82029734050124,1
25813,-220.8342865403259,65.64335168357226,5
25814,456.33293035475856,-131.96643495412897,0
25815,178.52944782599707,351.8773112700909,6
25816,331.4189478659093,813.759061662133,7
25817,-583.6907547525664,617.6467510468517,7
25818,441.0018356611861,195.0408485439385,0
25819,-800.9768493424478,-428.34125968318034,8
25820,-129.52264680353863,-700.9589148205523,3
25821,-643.5512428959947,298.7306311783836,9
25822,-993.5443557318999,-365.59404888006316,1
25823,1109.319869540187,-343.4105455141471,0
25824,-714.5025250128369,53.20515783120092,9
25825,-830.2860605084792,-295.5232218965099,1
25826,-292.1107471563333,261.20060832418835,4
25827,160.5006335460732,-131.78150122495487,2
25828,-429.81534602959414,397.1390950126074,9
25829,-178.08001895047343,-336.08395624295616,3
25830,-552.6571450906538,662.8210712032287,7
25831,-5.317076895615926,743.8897222398954,4
25832,-66.1867369301599,304.38175712918905,5
25833,-474.19531656430877,597.8005991476036,7
25834,480.0037233478991,59.899993718260646,6
25835,-500.94532196756165,-531.717020164507,8
25836,69.90734263264227,-70.95851576008887,0
25837,-577.6154587336023,308.6292533205422,9
25838,-426.0487708117857,-756.6716314024882,2
25839,571.2667522278481,232.6226575077806,0
25840,980.2036429045825,130.21621872848846,5
25841,-470.2078272763911,771.0635047113904,7
25842,-892.7767540027962,-238.21004580421442,1
25843,-622.7900018260743,-394.13446026201774,8
25844,-7.379320510195166,410.85927451680993,4
25845,-354.9981285775943,626.3623501739166,4
25846,-12.807723695955165,738.2974462930355,4
25847,-720.920992597068,-358.17884926589943,1
25848,-343.4935328812201,298.20710207994694,4
25849,-563.6682302231593,-109.8425052507571,8
25850,-640.7012216342638,192.33121612317416,7
25851,-157.74652241023648,-244.36643551124052,8
25852,453.10152806305166,548.8324693667125,9
25853,-787.8531091979356,-212.4034140938079,1
25854,-123.13861766706967,-166.37395826014716,2
25855,-221.55042809391216,-132.67799476636395,3
25856,667.9446660483691,733.9952082420623,4
25857,-881.4458065521623,-236.19684306289614,1
25858,-952.9546396707445,-432.59753912518,1
25859,-530.5651154383385,-218.91741874691027,8
25860,-220.98111035414985,-528.1491614015232,6
25861,-435.8870913744574,-218.7744683624849,3
25862,145.94693253161867,743.8568586964369,7
25863,-238.3846582524356,490.13461128534027,7
25864,-776.2734593125467,-108.0506852976198,1
25865,-169.75621804482816,795.5300466632904,9
25866,-321.0926248251561,550.1061880870335,4
25867,-288.85340017023253,-163.92864761647547,3
25868,-338.54117142132884,740.5528279843492,7
25869,-340.60433935236335,679.5085965788762,4
25870,3.8947193247803744,-571.8519789660809,8
25871,-214.11639648670118,898.0339689899911,7
25872,-573.2894899077273,754.3003571401902,9
25873,-676.0512017767963,-315.27690253642817,8
25874,-826.9249394391566,-27.99760612887167,9
25875,-106.80615521218851,679.910470981069,4
25876,-1022.6496007507117,-359.946778995107,1
25877,-247.28304603459168,973.2277919209714,7
25878,182.43703246486936,676.7049681374225,4
25879,-709.4814149147993,-449.15245635237704,8
25880,-76.44934826340351,-748.2657819906314,3
25881,-192.31202412781252,801.7154361460209,9
25882,560.8325490441723,-678.4285013686546,3
25883,-570.6954366649466,3.634924646000882,3
25884,183.23023500289352,522.7600226543698,4
25885,-891.3756632523957,-357.66014461940216,1
25886,410.0597816239919,-440.70090723806334,5
25887,-128.85441348821297,753.3113658175611,4
25888,-746.0516368173115,334.65434740222037,7
25889,-66.57295920790257,346.7758557020406,6
25890,-382.2918701763387,-215.7648162023367,8
25891,-373.34586851161265,285.06573442375543,5
25892,176.3037264056243,170.57642727364086,0
25893,37.68387411527261,265.051719745283,6
25894,-88.25407481075929,819.5026006844539,4
25895,-294.08436595562216,779.6798774299712,7
25896,231.87475825986033,-1036.905049230745,3
25897,-44.336196605008084,803.8176790627372,7
25898,-931.054944922162,-154.02013032393668,1
25899,-944.5397771509768,-330.7889314436847,1
25900,-657.05192774153,357.05671515680945,9
25901,169.03564104293966,331.0885730900753,6
25902,-79.51894080636598,-669.0718356619315,2
25903,30.42008195659436,629.7318260622287,4
25904,89.98901403761002,1070.2708354311421,7
25905,11.684774401932202,735.5757129185689,9
25906,-115.25858205766772,-109.74006368235982,6
25907,342.7804101222733,-297.28532405244175,2
25908,-35.29787907715526,181.1143695402915,6
25909,-144.2732400820683,314.4879315875146,9
25910,-286.593999981269,-576.2690759382526,1
25911,-96.97017141065227,-737.2104968266436,3
25912,-21.89069967844341,-581.6864399318571,2
25913,-360.36291175688723,127.72553879052006,5
25914,1027.9398603313168,-136.18085311748672,0
25915,3.1783932621098825,-595.6949627477001,3
25916,-18.70939899299542,-109.48803389419182,2
25917,611.78275480564,-412.2809657257662,6
25918,-828.0504254390219,-271.99195514101734,1
25919,723.6186183763742,-54.77613430583052,0
25920,-394.5160494876409,-481.0963270907356,2
25921,524.8213447767141,105.3870231690776,0
25922,-171.9824019628775,-663.3912456084943,3
25923,-90.53817838452728,-139.54008015292442,2
25924,154.23524277075035,-785.9125193671406,3
25925,-449.20395246097934,508.5587638309515,4
25926,-582.3287967002306,391.6239722022827,7
25927,203.88178335191446,57.108586744831015,2
25928,516.278143863359,271.3073111059744,0
25929,-199.70592839488808,796.7311955205726,7
25930,834.5689753305144,-233.93128659008818,5
25931,-198.12999245402648,666.2984927432115,4
25932,960.2222239414405,-259.47258219255895,0
25933,-383.9650809202864,441.78340907157826,9
25934,-878.3429702024737,-134.8657473762616,1
25935,-159.72734778353018,447.3341174014569,5
25936,3.0297541706047526,-77.64769304247493,5
25937,-883.5693210834472,-158.9560903209845,1
25938,-565.3457745546981,413.8682717299807,4
25939,343.2532997325574,-80.45062946824328,2
25940,-902.3995031298833,-159.03641678144623,1
25941,-258.3786332951466,-193.97270904058817,3
25942,609.6297177369552,-365.09163575926175,0
25943,116.27215980721917,501.7662406101402,6
25944,-178.65097541178986,-174.536688635122,6
25945,-683.3283564971645,-451.72448508670857,1
25946,-181.6675793339358,-83.97257375279743,9
25947,-732.8505495655339,-482.7972407025017,8
25948,-515.2294240646636,-597.3014853698998,1
25949,-452.0131515434144,-441.4888104553661,3
25950,81.39436109672197,-482.5865883254414,3
25951,-643.6157694889686,-511.9778109530205,8
25952,882.7736989477096,-306.3462125884437,0
25953,383.7973724870226,-184.57017439883714,0
25954,342.53161241768515,-158.06063568378315,5
25955,-403.0519934486888,-63.46678012642244,3
25956,-267.07818967485696,440.3998066377923,4
25957,534.0433815745217,-128.20663117713207,0
25958,82.44017241659084,296.34420959895294,5
25959,280.0826212763018,162.75385934739504,6
25960,1081.163770903587,572.4758213915239,4
25961,-875.0412708498765,-143.0327545157111,1
25962,-322.137453055764,-384.5060314174548,6
25963,70.82069581415765,444.4293987374538,6
25964,-368.12406016792966,752.1518940989241,7
25965,-688.8061300349153,249.73553354120293,9
25966,-116.10795811621026,344.8431711665843,5
25967,-59.19498628193236,408.3754758374193,5
25968,-344.0563245635327,-69.89768294478448,8
25969,-428.3123391642811,558.4754851836461,9
25970,-1006.0929678874913,-420.40929031684385,1
25971,-615.6963188552306,106.80679443282718,4
25972,-45.47804611975674,947.417185197137,7
25973,-262.38449631569256,-63.0042215603817,5
25974,237.66442633312556,-590.9854533221535,2
25975,-473.97833174429087,-309.8072886315131,8
25976,73.05573676647165,55.320044312752934,8
25977,336.06393508103577,202.54117243728945,6
25978,590.4057787793256,-127.6030914740184,0
25979,-218.88841744664347,871.0556667349216,7
25980,324.6391907525899,-92.95472630431033,0
25981,-902.0412674791555,-212.6570851454771,1
25982,-618.4141418791013,470.6150600056377,7
25983,-892.0748675994556,-288.291530001705,1
25984,278.27660640622025,-247.94897607145103,8
25985,-114.39278665305785,922.4125135401405,7
25986,442.00190895381985,-369.12344600936683,8
25987,1662.9109215880371,-74.3614639126211,0
25988,193.74698964260398,104.30863626553638,8
25989,-880.2078305488585,-568.7186108672392,1
25990,-511.72406351136664,577.1848496533725,4
25991,-199.851870915591,-468.6273023546893,2
25992,80.54533104056355,383.47542620656196,6
25993,421.5264432994826,-722.7056283507751,3
25994,259.7790253229221,-363.69755016663,2
25995,-524.4385669781375,213.63795519765532,4
25996,498.2182249463984,-311.7855497375257,3
25997,538.2716653244257,70.19726948031713,5
25998,361.26230676506543,530.7264692102628,7
25999,317.2287251903763,19.462279418531995,6
26000,-545.3431781700625,452.08813400789586,4
26001,-120.29991441601229,1126.2076446220315,7
26002,-1039.6013656083321,-387.43835174689775,1
26003,304.12680847673516,-321.9139559700876,8
26004,-382.34157354406096,598.340048310121,7
26005,-487.71548765133576,315.7290421946821,9
26006,-518.4579199830786,-307.50722399904333,2
26007,845.4975124483886,40.06379549117197,0
26008,-7.815442141642421,-205.4275300344869,3
26009,-1008.4481241322956,-487.4747547329887,1
26010,-216.58594552037476,826.3857886537693,7
26011,375.87358883962395,-168.6376524593819,2
26012,-326.82209802001944,-280.37046115855304,2
26013,306.4296570400664,-463.7091279190453,3
26014,329.90701632422974,-917.8685439325852,3
26015,540.8134062444348,1081.3477267229287,4
26016,580.3875234444772,-238.1263811575181,6
26017,401.62615680186934,-338.5191520858339,5
26018,-43.06517231254014,-380.1698501565951,5
26019,1015.5054091257506,-127.44311341454977,6
26020,1175.952981969747,-547.0732346374394,5
26021,242.05383220243468,1092.3779496221189,7
26022,-178.30127389023465,27.343816773055067,8
26023,177.34048374165084,-180.9686723741734,8
26024,-34.45255128681958,-283.05318066343216,5
26025,-195.31071025674396,695.8073973348352,9
26026,-585.4868690359518,607.0483733623753,7
26027,1364.6381234996531,-34.254417571280314,0
26028,-293.12370763747856,-465.3748238893737,8
26029,-867.1941604524741,-496.56620526973376,1
26030,-7.555921710472964,-207.89937444403262,5
26031,375.27208188726667,-373.2276845517537,2
26032,-327.0879779189289,-346.1760101155369,6
26033,-218.35344001795835,-63.575283430077825,3
26034,312.67328113597955,13.441858739459251,5
26035,-307.7858550317854,793.5934530742535,4
26036,-261.5833531104653,-99.51972869782266,8
26037,-13.470779172324178,-225.32649064057603,5
26038,1073.4122587862141,-223.90546263865548,0
26039,463.0330900710873,-267.07231765039455,6
26040,1283.5947456876495,-256.5607232303606,0
26041,-84.812875641023,1080.0697986052594,7
26042,-338.30583419493803,358.5005813836961,9
26043,242.15387319415578,-568.0065412213526,8
26044,1250.8494970456823,-84.12984860342578,0
26045,-185.13908938631343,747.5312285007693,9
26046,457.7180608528494,-397.0890281654732,2
26047,11.869482163154554,867.7560527850367,7
26048,-280.9746065995729,-227.0718022519721,3
26049,-199.40460849232954,700.9913259150121,7
26050,523.8109985453899,-726.0775110017114,3
26051,-191.924168998881,947.2668215551296,7
26052,219.47302095957627,3.1921858875283236,6
26053,-256.37744662365986,-625.8100098236458,3
26054,-354.8306513497978,899.3075778596861,7
26055,1720.419975591497,-387.25096042556595,0
26056,-84.50837786219648,638.3718707625,7
26057,491.50213368398676,-300.3556019573587,3
26058,999.1164128319015,-234.09573676382973,0
26059,-1016.1017102234646,-444.46257789366155,1
26060,-83.29886889091947,754.3742986631823,9
26061,3.666577980817804,-415.5219372217734,8
26062,-244.08635841410467,65.86007688012717,5
26063,-156.13673398695798,909.5289503486597,7
26064,-261.42846994686175,332.8147048792143,9
26065,99.50117208881254,169.07066711856055,6
26066,617.2270577018908,-96.32508352190422,5
26067,-271.93953769234616,926.225792612382,4
26068,-357.0688107621008,464.5758848037967,9
26069,549.9773786641451,-914.3186057662207,5
26070,-942.9907673775981,-277.93872180020793,1
26071,76.95142007853154,-118.50494732608864,6
26072,-395.95627721279754,73.92617449514468,1
26073,942.8253496486656,258.50425931928174,0
26074,544.2831295375928,562.9980684526633,4
26075,237.92084159998132,-331.70633586094726,2
26076,-559.7021831987296,412.88886104949415,7
26077,775.7736820015864,475.8789668723028,6
26078,-678.2684460024778,-387.58116347831475,8
26079,-336.78780475924054,-638.9011115750039,8
26080,-89.72907578377281,570.9395508044241,7
26081,662.3157497431062,-702.374446398598,3
26082,153.60938098478985,804.1477439210236,9
26083,822.6285490609959,-437.4037715148905,2
26084,79.99201086056836,-368.3311012391353,3
26085,271.2739019422682,146.98050656334775,8
26086,215.24198405862424,731.2601551342626,4
26087,-961.0789212128522,-477.9880100069713,1
26088,-830.5962436769308,3.8573554406450885,7
26089,-962.6744622489539,-459.47016935315884,1
26090,-0.7940665490802257,-513.7941123103375,8
26091,-146.387767286393,877.4799177660494,7
26092,16.947102045201497,511.8022854492706,6
26093,8.60937276728656,-246.94705207322835,2
26094,119.76929901769043,33.52383511611982,5
26095,1547.9983032910554,-213.78884170465733,0
26096,-973.0119259644091,-610.2649167151591,1
26097,2.0276042095619027,787.9785799145023,7
26098,-306.19235657706946,78.43541357578422,5
26099,-903.1293062585653,-633.0602228619673,1
26100,1049.8910268914758,-506.31113532969334,8
26101,-444.64141676468785,-127.9203393645753,6
26102,69.18355978496248,31.71984073340309,5
26103,1758.851119098543,-240.33238256816097,0
26104,-859.5936930639047,-157.7486838809842,1
26105,429.646952535339,1209.2850011099115,4
26106,6.552616033699969,884.819164290251,4
26107,11.793718740900921,291.6264605983997,6
26108,-169.36141322152164,820.6843902681488,9
26109,-684.1389480198072,137.2730633098827,4
26110,-243.65229516037894,529.8107289547736,9
26111,-120.8991762516607,843.3677673936255,4
26112,383.1269967371529,-150.61231189410447,5
26113,391.28078828098006,-85.34011420421113,5
26114,-103.51931045165446,-11.461953597431298,6
26115,287.55407675373596,169.1230048574489,8
26116,-84.85497814468063,725.8721432745574,9
26117,1828.4288741194564,-363.3240763107634,0
26118,-910.9701510050025,-621.4697895178422,1
26119,496.4237492008713,257.6917849582025,6
26120,-90.1658288715155,-117.6608190135981,2
26121,-87.58708598408668,-418.67057593237325,2
26122,-333.9106634008264,-416.79016414256364,8
26123,85.96689228797298,-685.7872230551498,3
26124,468.0006551549273,83.22986408431726,6
26125,-976.080454165537,-337.17019283962577,1
26126,283.1731253427386,-81.39868320328108,6
26127,-124.6477950890423,-459.3386845523567,3
26128,138.24671408795433,911.2895071447442,4
26129,350.18270479240283,-64.93255833176894,6
